hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
Resort Hotel,0,93,2018,September,38,16,0,3,2,0,0,BB,THA,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240,NULL,0,Transient,99,0,1,Check-Out,9/19/2018
Resort Hotel,0,93,2018,September,38,16,0,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,89,0,1,Check-Out,9/19/2018
Resort Hotel,0,76,2018,September,38,13,2,4,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241,NULL,0,Transient,93.17,0,3,Check-Out,9/19/2018
Resort Hotel,0,258,2018,September,38,17,0,2,2,0,0,HB,FRA,Groups,TA/TO,0,0,0,A,C,1,No Deposit,245,NULL,0,Transient-Party,78.3,0,1,Check-Out,9/19/2018
Resort Hotel,0,227,2018,September,38,15,0,5,3,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,115,NULL,0,Transient,71.69,0,1,Check-Out,9/20/2018
Resort Hotel,0,193,2018,September,37,11,2,7,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,69,NULL,0,Contract,84.58,0,0,Check-Out,9/20/2018
Resort Hotel,0,355,2018,September,37,12,2,6,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,E,0,No Deposit,NULL,NULL,0,Transient,112.5,0,0,Check-Out,9/20/2018
Resort Hotel,0,206,2018,September,38,13,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,NULL,0,Contract,72.68,0,0,Check-Out,9/20/2018
Resort Hotel,0,146,2018,September,37,10,2,8,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,243,NULL,0,Contract,51.75,0,0,Check-Out,9/20/2018
Resort Hotel,0,92,2018,September,38,13,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240,NULL,0,Transient,99,0,2,Check-Out,9/20/2018
Resort Hotel,0,52,2018,September,38,17,0,3,2,2,0,BB,FRA,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240,NULL,0,Transient,129,0,1,Check-Out,9/20/2018
Resort Hotel,0,120,2018,September,38,15,0,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,250,NULL,0,Transient,112.6,1,1,Check-Out,9/20/2018
Resort Hotel,0,7,2018,September,38,19,0,1,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,1,No Deposit,240,NULL,0,Transient,160,1,0,Check-Out,9/20/2018
Resort Hotel,0,257,2018,September,38,15,0,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,142,NULL,0,Contract,50.15,0,0,Check-Out,9/20/2018
Resort Hotel,0,252,2018,September,38,13,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,175,NULL,0,Transient,66.15,0,0,Check-Out,9/20/2018
Resort Hotel,0,120,2018,September,38,16,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,83,0,0,Check-Out,9/20/2018
Resort Hotel,0,295,2018,September,37,9,2,9,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,79.09,0,1,Check-Out,9/20/2018
Resort Hotel,0,146,2018,September,37,10,2,8,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243,NULL,0,Contract,66.15,0,0,Check-Out,9/20/2018
Resort Hotel,0,258,2018,September,38,17,1,3,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,156,NULL,0,Contract,50.15,0,2,Check-Out,9/21/2018
Resort Hotel,0,258,2018,September,38,17,1,3,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,156,NULL,0,Contract,52.15,0,2,Check-Out,9/21/2018
Resort Hotel,0,239,2018,September,38,19,1,1,1,0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,248,NULL,0,Transient-Party,0,0,0,Check-Out,9/21/2018
Resort Hotel,0,293,2018,September,37,7,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,NULL,0,Contract,48.88,0,0,Check-Out,9/21/2018
Resort Hotel,0,239,2018,September,38,19,1,1,2,0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,248,NULL,0,Transient-Party,80,0,0,Check-Out,9/21/2018
Resort Hotel,0,239,2018,September,38,19,1,1,2,0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,248,NULL,0,Transient-Party,80,0,0,Check-Out,9/21/2018
Resort Hotel,0,239,2018,September,38,19,1,1,2,0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,248,NULL,0,Transient-Party,80,0,0,Check-Out,9/21/2018
Resort Hotel,0,239,2018,September,38,19,1,1,2,0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,248,NULL,0,Transient-Party,80,0,0,Check-Out,9/21/2018
Resort Hotel,0,239,2018,September,38,19,1,1,2,0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,248,NULL,0,Transient-Party,80,0,0,Check-Out,9/21/2018
Resort Hotel,0,239,2018,September,38,19,1,1,2,0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,248,NULL,0,Transient-Party,80,0,0,Check-Out,9/21/2018
Resort Hotel,0,239,2018,September,38,19,1,1,2,0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,248,NULL,0,Transient-Party,80,0,0,Check-Out,9/21/2018
Resort Hotel,0,239,2018,September,38,19,1,1,1,0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,248,NULL,0,Transient-Party,59,0,0,Check-Out,9/21/2018
Resort Hotel,0,239,2018,September,38,19,1,1,2,0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,248,NULL,0,Transient-Party,80,0,0,Check-Out,9/21/2018
Resort Hotel,0,239,2018,September,38,19,1,1,2,0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,248,NULL,0,Transient-Party,80,0,0,Check-Out,9/21/2018
Resort Hotel,0,239,2018,September,38,19,1,1,2,0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,248,NULL,0,Transient-Party,80,0,0,Check-Out,9/21/2018
Resort Hotel,0,239,2018,September,38,19,1,1,2,0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,G,0,No Deposit,248,NULL,0,Transient-Party,80,0,0,Check-Out,9/21/2018
Resort Hotel,0,239,2018,September,38,19,1,1,2,0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,248,NULL,0,Transient-Party,80,0,0,Check-Out,9/21/2018
Resort Hotel,0,239,2018,September,38,19,1,1,1,0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,248,NULL,0,Transient-Party,59,0,0,Check-Out,9/21/2018
Resort Hotel,0,239,2018,September,38,19,1,1,2,0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,H,0,No Deposit,248,NULL,0,Transient-Party,80,0,0,Check-Out,9/21/2018
Resort Hotel,0,239,2018,September,38,19,1,1,2,0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,248,NULL,0,Transient-Party,80,0,0,Check-Out,9/21/2018
Resort Hotel,0,239,2018,September,38,19,1,1,2,0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,248,NULL,0,Transient-Party,80,0,0,Check-Out,9/21/2018
Resort Hotel,0,239,2018,September,38,19,1,1,2,0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,248,NULL,0,Transient-Party,80,0,0,Check-Out,9/21/2018
Resort Hotel,0,239,2018,September,38,19,1,1,2,0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,248,NULL,0,Transient-Party,80,0,0,Check-Out,9/21/2018
Resort Hotel,0,239,2018,September,38,19,1,1,2,0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,248,NULL,0,Transient-Party,80,0,0,Check-Out,9/21/2018
Resort Hotel,0,239,2018,September,38,19,1,1,2,0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,248,NULL,0,Transient-Party,80,0,0,Check-Out,9/21/2018
Resort Hotel,0,239,2018,September,38,19,1,1,1,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,248,NULL,0,Transient-Party,0,0,0,Check-Out,9/21/2018
Resort Hotel,0,164,2018,September,38,14,2,5,1,0,0,HB,BEL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,128,NULL,0,Contract,59.72,0,0,Check-Out,9/21/2018
Resort Hotel,0,88,2018,September,38,16,1,4,2,0,0,HB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241,NULL,0,Transient,93.17,0,1,Check-Out,9/21/2018
Resort Hotel,0,88,2018,September,38,16,1,4,2,0,0,HB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,81.62,0,1,Check-Out,9/21/2018
Resort Hotel,0,172,2018,September,38,14,2,5,2,0,0,HB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,69,NULL,0,Contract,72.25,0,1,Check-Out,9/21/2018
Resort Hotel,0,179,2018,September,39,21,3,6,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,69,NULL,0,Contract,60.15,0,0,Check-Out,9/30/2018
Resort Hotel,0,3,2018,September,38,17,1,3,2,2,0,BB,ITA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,132.75,0,0,Check-Out,9/21/2018
Resort Hotel,0,36,2018,September,38,16,1,4,2,0,0,BB,ESP,Direct,Direct,0,0,0,F,F,0,No Deposit,250,NULL,0,Transient,103,1,0,Check-Out,9/21/2018
Resort Hotel,0,31,2018,September,38,17,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,242,NULL,0,Transient,102.6,1,1,Check-Out,9/21/2018
Resort Hotel,0,239,2018,September,38,19,1,1,2,0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,F,0,No Deposit,248,NULL,0,Transient-Party,80,0,0,Check-Out,9/21/2018
Resort Hotel,0,107,2018,September,38,13,4,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,76.67,0,0,Check-Out,9/22/2018
Resort Hotel,0,108,2018,September,38,13,4,5,2,1,1,BB,IRL,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,131.67,0,2,Check-Out,9/22/2018
Resort Hotel,0,85,2018,September,38,15,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241,NULL,0,Transient,78.87,0,1,Check-Out,9/22/2018
Resort Hotel,0,301,2018,September,37,12,4,6,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40,NULL,0,Contract,98.6,0,0,Check-Out,9/22/2018
Resort Hotel,0,172,2018,September,37,12,4,6,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,156,NULL,0,Contract,84,0,0,Check-Out,9/22/2018
Resort Hotel,0,79,2018,September,38,18,2,2,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,E,E,2,No Deposit,240,NULL,0,Transient,140.25,0,1,Check-Out,9/22/2018
Resort Hotel,0,138,2018,September,38,17,2,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,83.6,1,2,Check-Out,9/22/2018
Resort Hotel,0,208,2018,September,39,21,1,0,2,0,0,HB,ESP,Direct,Direct,0,0,0,A,G,0,No Deposit,250,NULL,0,Transient,92.9,1,0,Check-Out,9/22/2018
Resort Hotel,0,148,2018,September,37,8,4,10,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,5,NULL,0,Transient,52.14,1,0,Check-Out,9/22/2018
Resort Hotel,0,39,2018,September,39,20,2,0,2,0,0,BB,DNK,Online TA,TA/TO,0,0,0,C,H,0,No Deposit,241,NULL,0,Transient,87.78,1,1,Check-Out,9/22/2018
Resort Hotel,0,203,2018,September,38,15,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,156,NULL,0,Contract,50.15,0,1,Check-Out,9/22/2018
Resort Hotel,0,257,2018,September,38,15,2,6,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156,NULL,0,Contract,62.48,0,1,Check-Out,9/23/2018
Resort Hotel,0,78,2018,September,38,19,2,2,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,92.1,1,0,Check-Out,9/23/2018
Resort Hotel,0,92,2018,September,38,18,2,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,111,1,1,Check-Out,9/23/2018
Resort Hotel,0,92,2018,September,38,18,2,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,99,0,1,Check-Out,9/23/2018
Resort Hotel,0,34,2018,September,39,21,1,1,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,208,NULL,0,Transient-Party,0,0,0,Check-Out,9/23/2018
Resort Hotel,0,85,2018,September,38,16,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,142,NULL,0,Transient,105.2,1,0,Check-Out,9/23/2018
Resort Hotel,0,185,2018,September,39,21,1,1,2,0,0,HB,FRA,Groups,TA/TO,0,0,0,A,C,0,No Deposit,208,NULL,0,Transient-Party,90,0,0,Check-Out,9/23/2018
Resort Hotel,0,185,2018,September,39,21,1,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,C,0,No Deposit,208,NULL,0,Transient-Party,90,0,0,Check-Out,9/23/2018
Resort Hotel,0,185,2018,September,39,21,1,1,2,0,0,HB,FRA,Groups,TA/TO,0,0,0,A,C,0,No Deposit,208,NULL,0,Transient-Party,90,0,0,Check-Out,9/23/2018
Resort Hotel,0,33,2018,September,39,21,1,1,2,0,0,HB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,208,NULL,0,Transient-Party,90,0,0,Check-Out,9/23/2018
Resort Hotel,0,28,2018,September,38,16,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,142,NULL,0,Contract,117.2,0,1,Check-Out,9/23/2018
Resort Hotel,0,34,2018,September,39,21,1,1,1,0,0,HB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,208,NULL,0,Transient-Party,64,0,0,Check-Out,9/23/2018
Resort Hotel,0,185,2018,September,39,21,1,1,2,0,0,HB,FRA,Groups,TA/TO,0,0,0,A,B,0,No Deposit,208,NULL,0,Transient-Party,90,0,0,Check-Out,9/23/2018
Resort Hotel,0,185,2018,September,39,21,1,1,2,0,0,HB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,208,NULL,0,Transient-Party,90,0,0,Check-Out,9/23/2018
Resort Hotel,0,185,2018,September,39,21,1,1,2,0,0,HB,FRA,Groups,TA/TO,0,0,0,A,C,0,No Deposit,208,NULL,0,Transient-Party,90,0,0,Check-Out,9/23/2018
Resort Hotel,0,185,2018,September,39,21,1,1,2,0,0,HB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,208,NULL,0,Transient-Party,90,0,1,Check-Out,9/23/2018
Resort Hotel,0,185,2018,September,39,21,1,1,2,0,0,HB,FRA,Groups,TA/TO,0,0,0,A,C,0,No Deposit,208,NULL,0,Transient-Party,90,0,0,Check-Out,9/23/2018
Resort Hotel,0,185,2018,September,39,21,1,1,2,0,0,HB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,208,NULL,0,Transient-Party,90,0,0,Check-Out,9/23/2018
Resort Hotel,0,1,2018,September,39,22,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,H,0,No Deposit,240,NULL,0,Transient,106.2,0,1,Check-Out,9/23/2018
Resort Hotel,0,185,2018,September,39,21,1,1,2,0,0,HB,FRA,Groups,TA/TO,0,0,0,A,C,0,No Deposit,208,NULL,0,Transient-Party,90,0,0,Check-Out,9/23/2018
Resort Hotel,0,185,2018,September,39,21,1,1,2,0,0,HB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,208,NULL,0,Transient-Party,90,0,0,Check-Out,9/23/2018
Resort Hotel,0,185,2018,September,39,21,1,1,2,0,0,HB,FRA,Groups,TA/TO,0,0,0,A,C,0,No Deposit,208,NULL,0,Transient-Party,90,0,0,Check-Out,9/23/2018
Resort Hotel,0,185,2018,September,39,21,1,1,2,0,0,HB,FRA,Groups,TA/TO,0,0,0,A,C,0,No Deposit,208,NULL,0,Transient-Party,90,0,0,Check-Out,9/23/2018
Resort Hotel,0,185,2018,September,39,21,1,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,C,0,No Deposit,208,NULL,0,Transient-Party,90,0,0,Check-Out,9/23/2018
Resort Hotel,0,185,2018,September,39,21,1,1,2,0,0,HB,FRA,Groups,TA/TO,0,0,0,A,C,0,No Deposit,208,NULL,0,Transient-Party,90,0,0,Check-Out,9/23/2018
Resort Hotel,0,138,2018,September,38,16,2,5,2,0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,96,NULL,0,Transient,66.15,1,0,Check-Out,9/23/2018
Resort Hotel,0,70,2018,September,38,19,2,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,121.5,1,1,Check-Out,9/23/2018
Resort Hotel,0,85,2018,September,38,16,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,56.98,0,1,Check-Out,9/23/2018
Resort Hotel,0,185,2018,September,39,21,1,1,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,208,NULL,0,Transient-Party,64,0,0,Check-Out,9/23/2018
Resort Hotel,0,160,2018,September,37,10,4,10,1,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,243,NULL,0,Contract,53.55,0,1,Check-Out,9/24/2018
Resort Hotel,0,160,2018,September,37,10,4,10,1,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,243,NULL,0,Contract,53.55,0,2,Check-Out,9/24/2018
Resort Hotel,0,258,2018,September,38,17,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,NULL,0,Contract,86.28,0,0,Check-Out,9/24/2018
Resort Hotel,0,163,2018,September,38,13,4,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243,NULL,0,Contract,62.48,0,0,Check-Out,9/24/2018
Resort Hotel,0,160,2018,September,37,10,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243,NULL,0,Contract,62.48,0,0,Check-Out,9/24/2018
Resort Hotel,0,167,2018,September,38,17,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,F,1,No Deposit,243,NULL,0,Contract,78.88,0,0,Check-Out,9/24/2018
Resort Hotel,0,0,2018,September,39,21,1,2,2,0,0,BB,ITA,Direct,Direct,0,0,0,A,F,3,No Deposit,NULL,NULL,0,Transient,129,1,0,Check-Out,9/24/2018
Resort Hotel,0,305,2018,September,38,13,4,7,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,142,NULL,0,Contract,53.1,0,3,Check-Out,9/24/2018
Resort Hotel,0,0,2018,September,39,23,0,1,2,0,0,BB,CHE,Direct,Direct,0,0,0,A,C,0,No Deposit,NULL,NULL,0,Transient,98,1,0,Check-Out,9/24/2018
Resort Hotel,0,115,2018,September,38,19,2,3,2,0,0,BB,RUS,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,244,NULL,0,Transient,77,0,0,Check-Out,9/24/2018
Resort Hotel,0,21,2018,September,39,23,0,1,2,0,0,HB,PRT,Corporate,Corporate,0,0,0,A,C,1,No Deposit,NULL,110,0,Transient-Party,108.65,0,0,Check-Out,9/24/2018
Resort Hotel,0,21,2018,September,39,23,0,1,2,0,0,HB,DEU,Corporate,Corporate,0,0,0,A,C,2,No Deposit,NULL,110,0,Transient-Party,108.65,0,0,Check-Out,9/24/2018
Resort Hotel,0,77,2018,September,38,17,2,6,2,0,0,BB,POL,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,69,NULL,0,Contract,91.25,0,1,Check-Out,9/25/2018
Resort Hotel,0,66,2018,September,38,19,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,4,No Deposit,240,NULL,0,Transient,155.33,1,1,Check-Out,9/25/2018
Resort Hotel,0,253,2018,September,37,11,4,10,2,0,0,HB,LTU,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,152,NULL,0,Transient,89.55,0,0,Check-Out,9/25/2018
Resort Hotel,0,95,2018,September,38,18,2,5,2,0,0,HB,LTU,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,171,NULL,0,Transient,101.5,0,0,Check-Out,9/25/2018
Resort Hotel,0,168,2018,September,38,18,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,NULL,0,Contract,95.57,0,0,Check-Out,9/25/2018
Resort Hotel,0,197,2018,September,38,15,2,8,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,NULL,0,Contract,66.15,0,0,Check-Out,9/25/2018
Resort Hotel,0,211,2018,September,38,18,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,NULL,0,Contract,63.91,0,0,Check-Out,9/25/2018
Resort Hotel,0,77,2018,September,38,18,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,86.86,0,1,Check-Out,9/25/2018
Resort Hotel,0,93,2018,September,38,18,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,142,NULL,0,Transient,72.63,0,2,Check-Out,9/25/2018
Resort Hotel,0,262,2018,September,39,21,1,3,2,0,0,HB,BEL,Groups,Corporate,0,0,0,A,A,0,No Deposit,183,NULL,0,Transient-Party,89.2,0,0,Check-Out,9/25/2018
Resort Hotel,0,262,2018,September,39,21,1,3,2,0,0,HB,BEL,Groups,Corporate,0,0,0,A,A,0,No Deposit,183,NULL,0,Transient-Party,91.2,0,1,Check-Out,9/25/2018
Resort Hotel,0,262,2018,September,39,21,1,3,2,0,0,HB,BEL,Groups,Corporate,0,0,0,A,A,0,No Deposit,183,NULL,0,Transient-Party,91.2,0,0,Check-Out,9/25/2018
Resort Hotel,0,262,2018,September,39,21,1,3,1,0,0,HB,PRT,Groups,Corporate,0,0,0,A,A,1,No Deposit,183,NULL,0,Transient-Party,65.5,0,0,Check-Out,9/25/2018
Resort Hotel,0,1,2018,September,39,22,0,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,NULL,NULL,0,Transient,129,1,0,Check-Out,9/25/2018
Resort Hotel,0,262,2018,September,39,21,1,3,1,0,0,HB,PRT,Groups,Corporate,0,0,0,A,A,1,No Deposit,183,NULL,0,Transient-Party,65.5,0,0,Check-Out,9/25/2018
Resort Hotel,0,262,2018,September,39,21,1,3,2,0,0,HB,BEL,Groups,Corporate,0,0,0,A,A,0,No Deposit,183,NULL,0,Transient-Party,89.2,0,0,Check-Out,9/25/2018
Resort Hotel,0,262,2018,September,39,21,1,3,2,0,0,HB,BEL,Groups,Corporate,0,0,0,A,A,0,No Deposit,183,NULL,0,Transient-Party,89.2,0,0,Check-Out,9/25/2018
Resort Hotel,0,262,2018,September,39,21,1,3,2,0,0,HB,BEL,Groups,Corporate,0,0,0,A,A,0,No Deposit,183,NULL,0,Transient-Party,89.2,0,0,Check-Out,9/25/2018
Resort Hotel,0,262,2018,September,39,21,1,3,2,0,0,HB,BEL,Groups,Corporate,0,0,0,A,A,0,No Deposit,183,NULL,0,Transient-Party,89.2,0,0,Check-Out,9/25/2018
Resort Hotel,0,262,2018,September,39,21,1,3,2,0,0,HB,BEL,Groups,Corporate,0,0,0,A,A,0,No Deposit,183,NULL,0,Transient-Party,89.2,0,0,Check-Out,9/25/2018
Resort Hotel,0,262,2018,September,39,21,1,3,2,0,0,HB,BEL,Groups,Corporate,0,0,0,A,A,0,No Deposit,183,NULL,0,Transient-Party,89.2,0,0,Check-Out,9/25/2018
Resort Hotel,0,262,2018,September,39,21,1,3,2,0,0,HB,BEL,Groups,Corporate,0,0,0,A,A,0,No Deposit,183,NULL,0,Transient-Party,91.2,0,0,Check-Out,9/25/2018
Resort Hotel,0,262,2018,September,39,21,1,3,2,0,0,HB,BEL,Groups,Corporate,0,0,0,A,A,0,No Deposit,183,NULL,0,Transient-Party,89.2,0,0,Check-Out,9/25/2018
Resort Hotel,0,99,2018,September,38,18,2,5,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,NULL,0,Transient,121,0,0,Check-Out,9/25/2018
Resort Hotel,0,262,2018,September,39,21,1,3,2,0,0,HB,BEL,Groups,Corporate,0,0,0,A,A,0,No Deposit,183,NULL,0,Transient,89.2,0,0,Check-Out,9/25/2018
Resort Hotel,0,37,2018,September,39,21,1,3,2,2,0,BB,USA,Direct,Direct,0,0,0,G,G,0,No Deposit,250,NULL,0,Transient,135,1,0,Check-Out,9/25/2018
Resort Hotel,0,111,2018,September,38,13,4,8,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,68.4,1,0,Check-Out,9/25/2018
Resort Hotel,0,66,2018,September,39,25,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Group,80.1,1,2,Check-Out,9/27/2018
Resort Hotel,0,43,2018,September,39,23,0,2,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,91,0,2,Check-Out,9/25/2018
Resort Hotel,0,47,2018,September,39,22,0,3,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,156,NULL,0,Contract,85.5,0,0,Check-Out,9/25/2018
